EpiWeek,Country,District,EpiCaseDef,Gender,Age,Value
2014-W01,Guinea,Conakry,Confirmed,Female,26,0
2014-W02,Guinea,Conakry,Confirmed,Female,26,0
2014-W04,Guinea,Conakry,Confirmed,Female,26,0
2014-W05,Guinea,Conakry,Confirmed,Female,26,0
2014-W06,Guinea,Conakry,Confirmed,Female,26,0
2014-W07,Guinea,Conakry,Confirmed,Female,26,0
2014-W08,Guinea,Conakry,Confirmed,Female,26,0
2014-W09,Guinea,Conakry,Confirmed,Female,26,0
2014-W10,Guinea,Conakry,Confirmed,Female,26,0
2014-W11,Guinea,Conakry,Confirmed,Female,26,0
2014-W12,Guinea,Conakry,Confirmed,Female,26,0
2014-W13,Guinea,Conakry,Confirmed,Female,26,2
2014-W14,Guinea,Conakry,Confirmed,Female,26,0
2014-W15,Guinea,Conakry,Confirmed,Female,26,0
2014-W16,Guinea,Conakry,Confirmed,Female,26,1
2014-W17,Guinea,Conakry,Confirmed,Female,26,0
2014-W18,Guinea,Conakry,Confirmed,Female,26,0
2014-W19,Guinea,Conakry,Confirmed,Female,26,0
2014-W20,Guinea,Conakry,Confirmed,Female,26,0
2014-W21,Guinea,Conakry,Confirmed,Female,26,0
2014-W22,Guinea,Conakry,Confirmed,Female,26,0
2014-W23,Guinea,Conakry,Confirmed,Female,26,0
2014-W24,Guinea,Conakry,Confirmed,Female,26,0
2014-W25,Guinea,Conakry,Confirmed,Female,26,0
2014-W26,Guinea,Conakry,Confirmed,Female,26,0
2014-W27,Guinea,Conakry,Confirmed,Female,26,0
2014-W28,Guinea,Conakry,Confirmed,Female,26,0
2014-W29,Guinea,Conakry,Confirmed,Female,26,0
2014-W30,Guinea,Conakry,Confirmed,Female,26,0
2014-W31,Guinea,Conakry,Confirmed,Female,26,0
2014-W32,Guinea,Conakry,Confirmed,Female,26,0
2014-W33,Guinea,Conakry,Confirmed,Female,26,0
2014-W34,Guinea,Conakry,Confirmed,Female,26,0
2014-W35,Guinea,Conakry,Confirmed,Female,26,0
2014-W36,Guinea,Conakry,Confirmed,Female,26,0
2014-W37,Guinea,Conakry,Confirmed,Female,26,0
2014-W38,Guinea,Conakry,Confirmed,Female,26,0
2014-W39,Guinea,Conakry,Confirmed,Female,26,0
NA,Guinea,Conakry,Confirmed,Female,26,0
2014-W01,Guinea,Macenta,Confirmed,Male,35,0
2014-W02,Guinea,Macenta,Confirmed,Male,35,0
2014-W04,Guinea,Macenta,Confirmed,Male,35,0
2014-W05,Guinea,Macenta,Confirmed,Male,35,0
2014-W06,Guinea,Macenta,Confirmed,Male,35,0
2014-W07,Guinea,Macenta,Confirmed,Male,35,0
2014-W08,Guinea,Macenta,Confirmed,Male,35,0
2014-W09,Guinea,Macenta,Confirmed,Male,35,0
2014-W10,Guinea,Macenta,Confirmed,Male,35,0
2014-W11,Guinea,Macenta,Confirmed,Male,35,0
2014-W12,Guinea,Macenta,Confirmed,Male,35,0
2014-W13,Guinea,Macenta,Confirmed,Male,35,0
2014-W14,Guinea,Macenta,Confirmed,Male,35,0
2014-W15,Guinea,Macenta,Confirmed,Male,35,0
2014-W16,Guinea,Macenta,Confirmed,Male,35,0
2014-W17,Guinea,Macenta,Confirmed,Male,35,0
2014-W18,Guinea,Macenta,Confirmed,Male,35,0
2014-W19,Guinea,Macenta,Confirmed,Male,35,0
2014-W20,Guinea,Macenta,Confirmed,Male,35,0
2014-W21,Guinea,Macenta,Confirmed,Male,35,1
2014-W22,Guinea,Macenta,Confirmed,Male,35,1
2014-W23,Guinea,Macenta,Confirmed,Male,35,0
2014-W24,Guinea,Macenta,Confirmed,Male,35,0
2014-W25,Guinea,Macenta,Confirmed,Male,35,0
2014-W26,Guinea,Macenta,Confirmed,Male,35,0
2014-W27,Guinea,Macenta,Confirmed,Male,35,0
2014-W28,Guinea,Macenta,Confirmed,Male,35,0
2014-W29,Guinea,Macenta,Confirmed,Male,35,0
2014-W30,Guinea,Macenta,Confirmed,Male,35,0
2014-W31,Guinea,Macenta,Confirmed,Male,35,0
2014-W32,Guinea,Macenta,Confirmed,Male,35,0
2014-W33,Guinea,Macenta,Confirmed,Male,35,0
2014-W34,Guinea,Macenta,Confirmed,Male,35,0
2014-W35,Guinea,Macenta,Confirmed,Male,35,0
2014-W36,Guinea,Macenta,Confirmed,Male,35,0
2014-W37,Guinea,Macenta,Confirmed,Male,35,0
2014-W38,Guinea,Macenta,Confirmed,Male,35,0
2014-W39,Guinea,Macenta,Confirmed,Male,35,0
NA,Guinea,Macenta,Confirmed,Male,35,0
2014-W01,Guinea,Macenta,Confirmed,Male,41,0
2014-W02,Guinea,Macenta,Confirmed,Male,41,0
2014-W04,Guinea,Macenta,Confirmed,Male,41,0
2014-W05,Guinea,Macenta,Confirmed,Male,41,0
2014-W06,Guinea,Macenta,Confirmed,Male,41,0
2014-W07,Guinea,Macenta,Confirmed,Male,41,0
2014-W08,Guinea,Macenta,Confirmed,Male,41,0
2014-W09,Guinea,Macenta,Confirmed,Male,41,0
2014-W10,Guinea,Macenta,Confirmed,Male,41,1
2014-W11,Guinea,Macenta,Confirmed,Male,41,0
2014-W12,Guinea,Macenta,Confirmed,Male,41,0
2014-W13,Guinea,Macenta,Confirmed,Male,41,0
2014-W14,Guinea,Macenta,Confirmed,Male,41,0
2014-W15,Guinea,Macenta,Confirmed,Male,41,0
2014-W16,Guinea,Macenta,Confirmed,Male,41,0
2014-W17,Guinea,Macenta,Confirmed,Male,41,0
2014-W18,Guinea,Macenta,Confirmed,Male,41,0
2014-W19,Guinea,Macenta,Confirmed,Male,41,0
2014-W20,Guinea,Macenta,Confirmed,Male,41,0
2014-W21,Guinea,Macenta,Confirmed,Male,41,0
2014-W22,Guinea,Macenta,Confirmed,Male,41,0
2014-W23,Guinea,Macenta,Confirmed,Male,41,0
2014-W24,Guinea,Macenta,Confirmed,Male,41,0
2014-W25,Guinea,Macenta,Confirmed,Male,41,0
2014-W26,Guinea,Macenta,Confirmed,Male,41,0
2014-W27,Guinea,Macenta,Confirmed,Male,41,0
2014-W28,Guinea,Macenta,Confirmed,Male,41,0
2014-W29,Guinea,Macenta,Confirmed,Male,41,0
2014-W30,Guinea,Macenta,Confirmed,Male,41,0
2014-W31,Guinea,Macenta,Confirmed,Male,41,0
2014-W32,Guinea,Macenta,Confirmed,Male,41,0
2014-W33,Guinea,Macenta,Confirmed,Male,41,0
2014-W34,Guinea,Macenta,Confirmed,Male,41,0
2014-W35,Guinea,Macenta,Confirmed,Male,41,0
2014-W36,Guinea,Macenta,Confirmed,Male,41,0
2014-W37,Guinea,Macenta,Confirmed,Male,41,0
2014-W38,Guinea,Macenta,Confirmed,Male,41,0
2014-W39,Guinea,Macenta,Confirmed,Male,41,0
NA,Guinea,Macenta,Confirmed,Male,41,0
2014-W01,Guinea,Macenta,Confirmed,Male,47,0
2014-W02,Guinea,Macenta,Confirmed,Male,47,0
2014-W04,Guinea,Macenta,Confirmed,Male,47,0
2014-W05,Guinea,Macenta,Confirmed,Male,47,0
2014-W06,Guinea,Macenta,Confirmed,Male,47,0
2014-W07,Guinea,Macenta,Confirmed,Male,47,0
2014-W08,Guinea,Macenta,Confirmed,Male,47,0
2014-W09,Guinea,Macenta,Confirmed,Male,47,0
2014-W10,Guinea,Macenta,Confirmed,Male,47,0
2014-W11,Guinea,Macenta,Confirmed,Male,47,0
2014-W12,Guinea,Macenta,Confirmed,Male,47,0
2014-W13,Guinea,Macenta,Confirmed,Male,47,0
2014-W14,Guinea,Macenta,Confirmed,Male,47,0
2014-W15,Guinea,Macenta,Confirmed,Male,47,0
2014-W16,Guinea,Macenta,Confirmed,Male,47,0
2014-W17,Guinea,Macenta,Confirmed,Male,47,0
2014-W18,Guinea,Macenta,Confirmed,Male,47,0
2014-W19,Guinea,Macenta,Confirmed,Male,47,0
2014-W20,Guinea,Macenta,Confirmed,Male,47,0
2014-W21,Guinea,Macenta,Confirmed,Male,47,0
2014-W22,Guinea,Macenta,Confirmed,Male,47,0
2014-W23,Guinea,Macenta,Confirmed,Male,47,0
2014-W24,Guinea,Macenta,Confirmed,Male,47,0
2014-W25,Guinea,Macenta,Confirmed,Male,47,0
2014-W26,Guinea,Macenta,Confirmed,Male,47,0
2014-W27,Guinea,Macenta,Confirmed,Male,47,0
2014-W28,Guinea,Macenta,Confirmed,Male,47,0
2014-W29,Guinea,Macenta,Confirmed,Male,47,0
2014-W30,Guinea,Macenta,Confirmed,Male,47,1
2014-W31,Guinea,Macenta,Confirmed,Male,47,0
2014-W32,Guinea,Macenta,Confirmed,Male,47,0
2014-W33,Guinea,Macenta,Confirmed,Male,47,0
2014-W34,Guinea,Macenta,Confirmed,Male,47,0
2014-W35,Guinea,Macenta,Confirmed,Male,47,0
2014-W36,Guinea,Macenta,Confirmed,Male,47,0
2014-W37,Guinea,Macenta,Confirmed,Male,47,0
2014-W38,Guinea,Macenta,Confirmed,Male,47,0
2014-W39,Guinea,Macenta,Confirmed,Male,47,0
NA,Guinea,Macenta,Confirmed,Male,47,0
2014-W01,Guinea,Macenta,Confirmed,Male,5,0
2014-W02,Guinea,Macenta,Confirmed,Male,5,0
2014-W04,Guinea,Macenta,Confirmed,Male,5,0
2014-W05,Guinea,Macenta,Confirmed,Male,5,0
2014-W06,Guinea,Macenta,Confirmed,Male,5,0
2014-W07,Guinea,Macenta,Confirmed,Male,5,0
2014-W08,Guinea,Macenta,Confirmed,Male,5,0
2014-W09,Guinea,Macenta,Confirmed,Male,5,0
2014-W10,Guinea,Macenta,Confirmed,Male,5,0
2014-W11,Guinea,Macenta,Confirmed,Male,5,0
2014-W12,Guinea,Macenta,Confirmed,Male,5,0
2014-W13,Guinea,Macenta,Confirmed,Male,5,0
2014-W14,Guinea,Macenta,Confirmed,Male,5,0
2014-W15,Guinea,Macenta,Confirmed,Male,5,0
2014-W16,Guinea,Macenta,Confirmed,Male,5,0
2014-W17,Guinea,Macenta,Confirmed,Male,5,0
2014-W18,Guinea,Macenta,Confirmed,Male,5,0
2014-W19,Guinea,Macenta,Confirmed,Male,5,0
2014-W20,Guinea,Macenta,Confirmed,Male,5,0
2014-W21,Guinea,Macenta,Confirmed,Male,5,0
2014-W22,Guinea,Macenta,Confirmed,Male,5,1
2014-W23,Guinea,Macenta,Confirmed,Male,5,0
2014-W24,Guinea,Macenta,Confirmed,Male,5,0
2014-W25,Guinea,Macenta,Confirmed,Male,5,0
2014-W26,Guinea,Macenta,Confirmed,Male,5,0
2014-W27,Guinea,Macenta,Confirmed,Male,5,0
2014-W28,Guinea,Macenta,Confirmed,Male,5,0
2014-W29,Guinea,Macenta,Confirmed,Male,5,0
2014-W30,Guinea,Macenta,Confirmed,Male,5,0
2014-W31,Guinea,Macenta,Confirmed,Male,5,0
2014-W32,Guinea,Macenta,Confirmed,Male,5,0
2014-W33,Guinea,Macenta,Confirmed,Male,5,0
2014-W34,Guinea,Macenta,Confirmed,Male,5,0
2014-W35,Guinea,Macenta,Confirmed,Male,5,0
2014-W36,Guinea,Macenta,Confirmed,Male,5,0
2014-W37,Guinea,Macenta,Confirmed,Male,5,0
2014-W38,Guinea,Macenta,Confirmed,Male,5,0
2014-W39,Guinea,Macenta,Confirmed,Male,5,0
NA,Guinea,Macenta,Confirmed,Male,5,0
2014-W01,Guinea,Macenta,Confirmed,Male,52,0
2014-W02,Guinea,Macenta,Confirmed,Male,52,0
2014-W04,Guinea,Macenta,Confirmed,Male,52,0
2014-W05,Guinea,Macenta,Confirmed,Male,52,0
2014-W06,Guinea,Macenta,Confirmed,Male,52,0
2014-W07,Guinea,Macenta,Confirmed,Male,52,0
2014-W08,Guinea,Macenta,Confirmed,Male,52,0
2014-W09,Guinea,Macenta,Confirmed,Male,52,0
2014-W10,Guinea,Macenta,Confirmed,Male,52,1
2014-W11,Guinea,Macenta,Confirmed,Male,52,0
2014-W12,Guinea,Macenta,Confirmed,Male,52,0
2014-W13,Guinea,Macenta,Confirmed,Male,52,0
2014-W14,Guinea,Macenta,Confirmed,Male,52,0
2014-W15,Guinea,Macenta,Confirmed,Male,52,0
2014-W16,Guinea,Macenta,Confirmed,Male,52,0
2014-W17,Guinea,Macenta,Confirmed,Male,52,0
2014-W18,Guinea,Macenta,Confirmed,Male,52,0
2014-W19,Guinea,Macenta,Confirmed,Male,52,0
2014-W20,Guinea,Macenta,Confirmed,Male,52,0
2014-W21,Guinea,Macenta,Confirmed,Male,52,0
2014-W22,Guinea,Macenta,Confirmed,Male,52,0
2014-W23,Guinea,Macenta,Confirmed,Male,52,0
2014-W24,Guinea,Macenta,Confirmed,Male,52,0
2014-W25,Guinea,Macenta,Confirmed,Male,52,0
2014-W26,Guinea,Macenta,Confirmed,Male,52,0
2014-W27,Guinea,Macenta,Confirmed,Male,52,0
2014-W28,Guinea,Macenta,Confirmed,Male,52,0
2014-W29,Guinea,Macenta,Confirmed,Male,52,0
2014-W30,Guinea,Macenta,Confirmed,Male,52,0
2014-W31,Guinea,Macenta,Confirmed,Male,52,0
2014-W32,Guinea,Macenta,Confirmed,Male,52,0
2014-W33,Guinea,Macenta,Confirmed,Male,52,0
2014-W34,Guinea,Macenta,Confirmed,Male,52,0
2014-W35,Guinea,Macenta,Confirmed,Male,52,0
2014-W36,Guinea,Macenta,Confirmed,Male,52,0
2014-W37,Guinea,Macenta,Confirmed,Male,52,0
2014-W38,Guinea,Macenta,Confirmed,Male,52,0
2014-W39,Guinea,Macenta,Confirmed,Male,52,0
NA,Guinea,Macenta,Confirmed,Male,52,0
2014-W01,Guinea,Macenta,Confirmed,Male,68,0
2014-W02,Guinea,Macenta,Confirmed,Male,68,0
2014-W04,Guinea,Macenta,Confirmed,Male,68,0
2014-W05,Guinea,Macenta,Confirmed,Male,68,0
2014-W06,Guinea,Macenta,Confirmed,Male,68,0
2014-W07,Guinea,Macenta,Confirmed,Male,68,0
2014-W08,Guinea,Macenta,Confirmed,Male,68,0
2014-W09,Guinea,Macenta,Confirmed,Male,68,0
2014-W10,Guinea,Macenta,Confirmed,Male,68,0
2014-W11,Guinea,Macenta,Confirmed,Male,68,0
2014-W12,Guinea,Macenta,Confirmed,Male,68,0
2014-W13,Guinea,Macenta,Confirmed,Male,68,1
2014-W14,Guinea,Macenta,Confirmed,Male,68,0
2014-W15,Guinea,Macenta,Confirmed,Male,68,0
2014-W16,Guinea,Macenta,Confirmed,Male,68,0
2014-W17,Guinea,Macenta,Confirmed,Male,68,0
2014-W18,Guinea,Macenta,Confirmed,Male,68,0
2014-W19,Guinea,Macenta,Confirmed,Male,68,0
2014-W20,Guinea,Macenta,Confirmed,Male,68,0
2014-W21,Guinea,Macenta,Confirmed,Male,68,0
2014-W22,Guinea,Macenta,Confirmed,Male,68,0
2014-W23,Guinea,Macenta,Confirmed,Male,68,0
2014-W24,Guinea,Macenta,Confirmed,Male,68,0
2014-W25,Guinea,Macenta,Confirmed,Male,68,0
2014-W26,Guinea,Macenta,Confirmed,Male,68,0
2014-W27,Guinea,Macenta,Confirmed,Male,68,0
2014-W28,Guinea,Macenta,Confirmed,Male,68,0
2014-W29,Guinea,Macenta,Confirmed,Male,68,0
2014-W30,Guinea,Macenta,Confirmed,Male,68,0
2014-W31,Guinea,Macenta,Confirmed,Male,68,0
2014-W32,Guinea,Macenta,Confirmed,Male,68,0
2014-W33,Guinea,Macenta,Confirmed,Male,68,0
2014-W34,Guinea,Macenta,Confirmed,Male,68,0
2014-W35,Guinea,Macenta,Confirmed,Male,68,0
2014-W36,Guinea,Macenta,Confirmed,Male,68,0
2014-W37,Guinea,Macenta,Confirmed,Male,68,0
2014-W38,Guinea,Macenta,Confirmed,Male,68,0
2014-W39,Guinea,Macenta,Confirmed,Male,68,0
NA,Guinea,Macenta,Confirmed,Male,68,0
2014-W01,Guinea,Macenta,Confirmed,,0,0
2014-W02,Guinea,Macenta,Confirmed,,0,0
2014-W04,Guinea,Macenta,Confirmed,,0,0
2014-W05,Guinea,Macenta,Confirmed,,0,0
2014-W06,Guinea,Macenta,Confirmed,,0,0
2014-W07,Guinea,Macenta,Confirmed,,0,0
2014-W08,Guinea,Macenta,Confirmed,,0,0
2014-W09,Guinea,Macenta,Confirmed,,0,0
2014-W10,Guinea,Macenta,Confirmed,,0,0
2014-W11,Guinea,Macenta,Confirmed,,0,0
2014-W12,Guinea,Macenta,Confirmed,,0,0
2014-W13,Guinea,Macenta,Confirmed,,0,0
2014-W14,Guinea,Macenta,Confirmed,,0,0
2014-W15,Guinea,Macenta,Confirmed,,0,0
2014-W16,Guinea,Macenta,Confirmed,,0,0
2014-W17,Guinea,Macenta,Confirmed,,0,0
2014-W18,Guinea,Macenta,Confirmed,,0,0
2014-W19,Guinea,Macenta,Confirmed,,0,0
2014-W20,Guinea,Macenta,Confirmed,,0,0
2014-W21,Guinea,Macenta,Confirmed,,0,0
2014-W22,Guinea,Macenta,Confirmed,,0,0
2014-W23,Guinea,Macenta,Confirmed,,0,0
2014-W24,Guinea,Macenta,Confirmed,,0,0
2014-W25,Guinea,Macenta,Confirmed,,0,0
2014-W26,Guinea,Macenta,Confirmed,,0,0
2014-W27,Guinea,Macenta,Confirmed,,0,0
2014-W28,Guinea,Macenta,Confirmed,,0,0
2014-W29,Guinea,Macenta,Confirmed,,0,0
2014-W30,Guinea,Macenta,Confirmed,,0,41
2014-W31,Guinea,Macenta,Confirmed,,0,0
2014-W32,Guinea,Macenta,Confirmed,,0,1
2014-W33,Guinea,Macenta,Confirmed,,0,12
2014-W34,Guinea,Macenta,Confirmed,,0,54
2014-W35,Guinea,Macenta,Confirmed,,0,43
2014-W36,Guinea,Macenta,Confirmed,,0,69
2014-W37,Guinea,Macenta,Confirmed,,0,37
2014-W38,Guinea,Macenta,Confirmed,,0,71
2014-W39,Guinea,Macenta,Confirmed,,0,12
NA,Guinea,Macenta,Confirmed,,0,0
2014-W01,Guinea,Macenta,Probable,Female,35,0
2014-W02,Guinea,Macenta,Probable,Female,35,0
2014-W04,Guinea,Macenta,Probable,Female,35,0
2014-W05,Guinea,Macenta,Probable,Female,35,0
2014-W06,Guinea,Macenta,Probable,Female,35,0
2014-W07,Guinea,Macenta,Probable,Female,35,0
2014-W08,Guinea,Macenta,Probable,Female,35,1
2014-W09,Guinea,Macenta,Probable,Female,35,0
2014-W10,Guinea,Macenta,Probable,Female,35,0
2014-W11,Guinea,Macenta,Probable,Female,35,0
2014-W12,Guinea,Macenta,Probable,Female,35,0
2014-W13,Guinea,Macenta,Probable,Female,35,0
2014-W14,Guinea,Macenta,Probable,Female,35,0
2014-W15,Guinea,Macenta,Probable,Female,35,0
2014-W16,Guinea,Macenta,Probable,Female,35,0
2014-W17,Guinea,Macenta,Probable,Female,35,0
2014-W18,Guinea,Macenta,Probable,Female,35,0
2014-W19,Guinea,Macenta,Probable,Female,35,0
2014-W20,Guinea,Macenta,Probable,Female,35,0
2014-W21,Guinea,Macenta,Probable,Female,35,0
2014-W22,Guinea,Macenta,Probable,Female,35,0
2014-W23,Guinea,Macenta,Probable,Female,35,0
2014-W24,Guinea,Macenta,Probable,Female,35,0
2014-W25,Guinea,Macenta,Probable,Female,35,0
2014-W26,Guinea,Macenta,Probable,Female,35,0
2014-W27,Guinea,Macenta,Probable,Female,35,0
2014-W28,Guinea,Macenta,Probable,Female,35,0
2014-W29,Guinea,Macenta,Probable,Female,35,0
2014-W30,Guinea,Macenta,Probable,Female,35,0
2014-W31,Guinea,Macenta,Probable,Female,35,0
2014-W32,Guinea,Macenta,Probable,Female,35,0
2014-W33,Guinea,Macenta,Probable,Female,35,0
2014-W34,Guinea,Macenta,Probable,Female,35,0
2014-W35,Guinea,Macenta,Probable,Female,35,0
2014-W36,Guinea,Macenta,Probable,Female,35,0
2014-W37,Guinea,Macenta,Probable,Female,35,0
2014-W38,Guinea,Macenta,Probable,Female,35,0
2014-W39,Guinea,Macenta,Probable,Female,35,0
NA,Guinea,Macenta,Probable,Female,35,0
2014-W01,Guinea,Macenta,Probable,Female,36,0
2014-W02,Guinea,Macenta,Probable,Female,36,0
2014-W04,Guinea,Macenta,Probable,Female,36,0
2014-W05,Guinea,Macenta,Probable,Female,36,0
2014-W06,Guinea,Macenta,Probable,Female,36,0
2014-W07,Guinea,Macenta,Probable,Female,36,0
2014-W08,Guinea,Macenta,Probable,Female,36,0
2014-W09,Guinea,Macenta,Probable,Female,36,0
2014-W10,Guinea,Macenta,Probable,Female,36,0
2014-W11,Guinea,Macenta,Probable,Female,36,0
2014-W12,Guinea,Macenta,Probable,Female,36,0
2014-W13,Guinea,Macenta,Probable,Female,36,0
2014-W14,Guinea,Macenta,Probable,Female,36,0
2014-W15,Guinea,Macenta,Probable,Female,36,0
2014-W16,Guinea,Macenta,Probable,Female,36,0
2014-W17,Guinea,Macenta,Probable,Female,36,0
2014-W18,Guinea,Macenta,Probable,Female,36,0
2014-W19,Guinea,Macenta,Probable,Female,36,0
2014-W20,Guinea,Macenta,Probable,Female,36,0
2014-W21,Guinea,Macenta,Probable,Female,36,0
2014-W22,Guinea,Macenta,Probable,Female,36,1
2014-W23,Guinea,Macenta,Probable,Female,36,0
2014-W24,Guinea,Macenta,Probable,Female,36,0
2014-W25,Guinea,Macenta,Probable,Female,36,0
2014-W26,Guinea,Macenta,Probable,Female,36,0
2014-W27,Guinea,Macenta,Probable,Female,36,0
2014-W28,Guinea,Macenta,Probable,Female,36,0
2014-W29,Guinea,Macenta,Probable,Female,36,0
2014-W30,Guinea,Macenta,Probable,Female,36,0
2014-W31,Guinea,Macenta,Probable,Female,36,0
2014-W32,Guinea,Macenta,Probable,Female,36,0
2014-W33,Guinea,Macenta,Probable,Female,36,0
2014-W34,Guinea,Macenta,Probable,Female,36,0
2014-W35,Guinea,Macenta,Probable,Female,36,0
2014-W36,Guinea,Macenta,Probable,Female,36,0
2014-W37,Guinea,Macenta,Probable,Female,36,0
2014-W38,Guinea,Macenta,Probable,Female,36,0
2014-W39,Guinea,Macenta,Probable,Female,36,0
NA,Guinea,Macenta,Probable,Female,36,0
2014-W01,Guinea,Macenta,Probable,Female,45,0
2014-W02,Guinea,Macenta,Probable,Female,45,0
2014-W04,Guinea,Macenta,Probable,Female,45,0
2014-W05,Guinea,Macenta,Probable,Female,45,0
2014-W06,Guinea,Macenta,Probable,Female,45,0
2014-W07,Guinea,Macenta,Probable,Female,45,0
2014-W08,Guinea,Macenta,Probable,Female,45,0
2014-W09,Guinea,Macenta,Probable,Female,45,0
2014-W10,Guinea,Macenta,Probable,Female,45,0
2014-W11,Guinea,Macenta,Probable,Female,45,0
2014-W12,Guinea,Macenta,Probable,Female,45,0
2014-W13,Guinea,Macenta,Probable,Female,45,0
2014-W14,Guinea,Macenta,Probable,Female,45,0
2014-W15,Guinea,Macenta,Probable,Female,45,0
2014-W16,Guinea,Macenta,Probable,Female,45,0
2014-W17,Guinea,Macenta,Probable,Female,45,0
2014-W18,Guinea,Macenta,Probable,Female,45,0
2014-W19,Guinea,Macenta,Probable,Female,45,0
2014-W20,Guinea,Macenta,Probable,Female,45,0
2014-W21,Guinea,Macenta,Probable,Female,45,0
2014-W22,Guinea,Macenta,Probable,Female,45,2
2014-W23,Guinea,Macenta,Probable,Female,45,0
2014-W24,Guinea,Macenta,Probable,Female,45,0
2014-W25,Guinea,Macenta,Probable,Female,45,0
2014-W26,Guinea,Macenta,Probable,Female,45,0
2014-W27,Guinea,Macenta,Probable,Female,45,0
2014-W28,Guinea,Macenta,Probable,Female,45,0
2014-W29,Guinea,Macenta,Probable,Female,45,0
2014-W30,Guinea,Macenta,Probable,Female,45,0
2014-W31,Guinea,Macenta,Probable,Female,45,0
2014-W32,Guinea,Macenta,Probable,Female,45,0
2014-W33,Guinea,Macenta,Probable,Female,45,0
2014-W34,Guinea,Macenta,Probable,Female,45,0
2014-W35,Guinea,Macenta,Probable,Female,45,0
2014-W36,Guinea,Macenta,Probable,Female,45,0
2014-W37,Guinea,Macenta,Probable,Female,45,0
2014-W38,Guinea,Macenta,Probable,Female,45,0
2014-W39,Guinea,Macenta,Probable,Female,45,0
NA,Guinea,Macenta,Probable,Female,45,0
2014-W01,Guinea,Conakry,Confirmed,Female,27,0
2014-W02,Guinea,Conakry,Confirmed,Female,27,0
2014-W04,Guinea,Conakry,Confirmed,Female,27,0
2014-W05,Guinea,Conakry,Confirmed,Female,27,0
2014-W06,Guinea,Conakry,Confirmed,Female,27,0
2014-W07,Guinea,Conakry,Confirmed,Female,27,0
2014-W08,Guinea,Conakry,Confirmed,Female,27,0
2014-W09,Guinea,Conakry,Confirmed,Female,27,0
2014-W10,Guinea,Conakry,Confirmed,Female,27,0
2014-W11,Guinea,Conakry,Confirmed,Female,27,0
2014-W12,Guinea,Conakry,Confirmed,Female,27,0
2014-W13,Guinea,Conakry,Confirmed,Female,27,0
2014-W14,Guinea,Conakry,Confirmed,Female,27,0
2014-W15,Guinea,Conakry,Confirmed,Female,27,0
2014-W16,Guinea,Conakry,Confirmed,Female,27,1
2014-W17,Guinea,Conakry,Confirmed,Female,27,0
2014-W18,Guinea,Conakry,Confirmed,Female,27,0
2014-W19,Guinea,Conakry,Confirmed,Female,27,0
2014-W20,Guinea,Conakry,Confirmed,Female,27,0
2014-W21,Guinea,Conakry,Confirmed,Female,27,0
2014-W22,Guinea,Conakry,Confirmed,Female,27,0
2014-W23,Guinea,Conakry,Confirmed,Female,27,0
2014-W24,Guinea,Conakry,Confirmed,Female,27,0
2014-W25,Guinea,Conakry,Confirmed,Female,27,0
2014-W26,Guinea,Conakry,Confirmed,Female,27,0
2014-W27,Guinea,Conakry,Confirmed,Female,27,0
2014-W28,Guinea,Conakry,Confirmed,Female,27,0
2014-W29,Guinea,Conakry,Confirmed,Female,27,0
2014-W30,Guinea,Conakry,Confirmed,Female,27,0
2014-W31,Guinea,Conakry,Confirmed,Female,27,0
2014-W32,Guinea,Conakry,Confirmed,Female,27,0
2014-W33,Guinea,Conakry,Confirmed,Female,27,0
2014-W34,Guinea,Conakry,Confirmed,Female,27,0
2014-W35,Guinea,Conakry,Confirmed,Female,27,0
2014-W36,Guinea,Conakry,Confirmed,Female,27,0
2014-W37,Guinea,Conakry,Confirmed,Female,27,0
2014-W38,Guinea,Conakry,Confirmed,Female,27,0
2014-W39,Guinea,Conakry,Confirmed,Female,27,0
NA,Guinea,Conakry,Confirmed,Female,27,0
2014-W01,Guinea,Macenta,Probable,Female,55,0
2014-W02,Guinea,Macenta,Probable,Female,55,0
2014-W04,Guinea,Macenta,Probable,Female,55,0
2014-W05,Guinea,Macenta,Probable,Female,55,0
2014-W06,Guinea,Macenta,Probable,Female,55,0
2014-W07,Guinea,Macenta,Probable,Female,55,0
2014-W08,Guinea,Macenta,Probable,Female,55,0
2014-W09,Guinea,Macenta,Probable,Female,55,0
2014-W10,Guinea,Macenta,Probable,Female,55,0
2014-W11,Guinea,Macenta,Probable,Female,55,0
2014-W12,Guinea,Macenta,Probable,Female,55,0
2014-W13,Guinea,Macenta,Probable,Female,55,0
2014-W14,Guinea,Macenta,Probable,Female,55,0
2014-W15,Guinea,Macenta,Probable,Female,55,0
2014-W16,Guinea,Macenta,Probable,Female,55,0
2014-W17,Guinea,Macenta,Probable,Female,55,0
2014-W18,Guinea,Macenta,Probable,Female,55,0
2014-W19,Guinea,Macenta,Probable,Female,55,0
2014-W20,Guinea,Macenta,Probable,Female,55,0
2014-W21,Guinea,Macenta,Probable,Female,55,0
2014-W22,Guinea,Macenta,Probable,Female,55,1
2014-W23,Guinea,Macenta,Probable,Female,55,0
2014-W24,Guinea,Macenta,Probable,Female,55,0
2014-W25,Guinea,Macenta,Probable,Female,55,0
2014-W26,Guinea,Macenta,Probable,Female,55,0
2014-W27,Guinea,Macenta,Probable,Female,55,0
2014-W28,Guinea,Macenta,Probable,Female,55,0
